Bang Dream 繪師推薦：みお,0
Bang Dream！ 少女樂團派對 三周年(?)劇情問答大賽,0
【歌詞翻譯】Wonderful Sweet！ ／ Pastel＊Palettes,0
【漫畫翻譯】えのろく—花園たえ的相遇與別離,0
今天跑出去玩了：8/22,0
【歌詞翻譯】開けたらDream! ／ Poppin'Party,0
Bang Dream 雜談：8/20,0
Bang Dream 雜談：8/18,0
【歌詞翻譯】ブルームブルーム ／ Morfonica,0
Bang Dream 繪師推薦：すみれめ論,0
【歌詞翻譯】はれやか すこやか ぴかりんりん♪ ／ ハロー、ハッピーワールド！,0
Bang Dream 繪師推薦：length,0
【漫畫翻譯】えのろく—愚人節之HHW篇,0
【歌詞翻譯】おもいでイルミネーション ／ ハロー、ハッピーワールド！,0
生日回饋之Q&A：回答篇,0
生日聊天台：8/2,0
生日回饋之Q&A：提問篇,0
Bang Dream 雜談：7/19,0
Bang Dream 雜談：7/11,0
Bang Dream 雜談：7/2 (純抱怨慎入),0
Bang Dream 雜談：6/29,0
Bang Dream 雜談：6/24,0
【生活雜記】為了日環食的嘉義行,0
Bang Dream 雜談：6/20,0
Bang Dream 雜談：6/18,0
Bang Dream!  單字筆記(1),0
Bang Dream的CD發售情報匯集,0
Bang Dream 雜談：6/15,0
Bang Dream 繪師推薦：るっぴー,0
Bang Dream雜談：6/8,0
Bang Dream雜談：6/3,0
